GDAX_id,buy/sell,datetime,fiat_balance,price,product_id,quantity,status
102c5f7b-9187-4222-8511-507f43087a3e,ETH-USD,2018-06-18 13:22:58,buy,518.72,0.04585231449737345,pending,237.8451257607756000
0770f79c-fca2-4e74-89e9-a0acd34bed2f,ETH-USD,2018-06-18 13:28:58,buy,520.98,0.04565340814633491,pending,237.8451257607756000
1bb9df3d-8800-456c-9576-d70308e22924,ETH-USD,2018-06-18 13:31:59,buy,519.98,0.03659297663521204,pending,190.2761599077756000
e155c2cf-772d-4a62-93dc-36188053a036,ETH-USD,2018-06-18 13:34:59,buy,520.14,0.03658172028834075,pending,190.2761599077756000
0103b891-bb12-4be7-af94-707597c93287,ETH-USD,2018-06-18 13:37:59,buy,520.33,0.03291152815900978,pending,171.2485544697756000
8fe8d21b-f89c-4793-a837-fb45bb892c04,ETH-USD,2018-06-18 13:40:59,buy,518.61,0.015409682622929678,pending,79.9161550507756000
0874277a-9439-4f7b-bb50-820851844a0b,ETH-USD,2018-06-18 13:44:00,sellUpper,518.29,2.9564411000000000,pending,71.9245823947756000
c04fecff-3877-436f-a3a0-2905d61e3dfe,ETH-USD,2018-06-18 13:47:01,sellUpper,517.9,2.9564411000000000,pending,71.9245823947756000
1e264dcf-1d88-4cc5-9194-19426a04fe19,ETH-USD,2018-06-18 14:05:02,buy,518.64,0.592572152394,pending,3073.3162111767756000
9f5db194-9bf8-42c6-b31b-21bbca4a9d71,ETH-USD,2018-06-18 14:08:03,buy,517.98,0.474661768388,pending,2458.6530278967756000
7c768284-3a5c-403e-94ad-296f61dc18e2,ETH-USD,2018-06-18 14:11:03,sellUpper,518.61,0.5925721000000000,pending,2458.6530278967756000
5aeffc92-93de-456d-aa9f-a6e454d0be05,ETH-USD,2018-06-18 14:14:03,buy,517.59,0.534393408813,pending,2765.9668446777756000
3aa3ba40-f5b6-4a77-8676-89d5ca02c1aa,ETH-USD,2018-06-18 14:17:04,sellUpper,517.52,0.5343934000000000,pending,2489.3701647717756000
bd00213f-33ca-492c-a049-2134955358d0,ETH-USD,2018-06-18 14:23:04,buy,518.14,0.658438707499,pending,3411.6343190357756000
33a10c2f-8f7a-4742-9377-ea024809eaae,ETH-USD,2018-06-18 14:26:04,buy,518.83,0.657563039731,pending,3411.6343190357756000
52be30b5-160e-4169-b283-6808296959d7,ETH-USD,2018-06-18 14:29:05,buy,518.66,0.59200071487,pending,3070.4709077457756000
d6b8b644-2575-41bc-8781-a5b4b2076163,ETH-USD,2018-06-18 14:32:05,buy,519.37,0.591191425717,pending,3070.4709077457756000
eeb88484-78e7-447b-a362-57715a0fc99c,ETH-USD,2018-06-18 14:35:05,buy,519.14,0.532308015242,pending,2763.4238303277756000
edb5fc46-7f34-4c7b-821c-2051e04cc4f1,ETH-USD,2018-06-18 14:38:06,buy,519.39,0.51426193464,pending,2671.0250623277756000
094e7cf1-7d12-48c3-be88-dda5735b1463,ETH-USD,2018-06-18 14:41:06,buy,519.45,0.427371067821,pending,2219.9790117947756000
c7526446-db80-4085-846f-0ce6fd954fd2,ETH-USD,2018-06-18 14:44:06,buy,519.14,0.333412693609,pending,1730.8786576037756000
fdc3dc74-69c5-4abf-9c70-731e05b25933,ETH-USD,2018-06-18 14:47:07,buy,519.96,0.256903022302,pending,1335.7929547637756000
3f826424-95c4-4684-a6d4-19324c68b45c,ETH-USD,2018-06-18 14:50:07,buy,519.95,0.25690796322,pending,1335.7929547637756000
e30fe9d2-811f-404a-a333-3fb355798752,ETH-USD,2018-06-18 14:53:07,buy,518.98,0.121081371976,pending,628.3881042827756000
4f57a457-2237-4cc7-bdf9-fcf2d96d6945,ETH-USD,2018-06-18 14:56:08,sellUpper,518.81,3.1586921000000000,pending,565.5493312087756000
2c37da39-1ad5-49ae-bbc0-7bf93a7c9037,ETH-USD,2018-06-18 15:05:09,buy,518.65,0.657393907821,pending,3409.5735029157756000
fe3ba6e4-03ea-4e1f-ac07-9605136fb89b,ETH-USD,2018-06-18 15:08:09,sellUpper,518.41,0.6573939000000000,pending,3068.6161566807756000
2f850059-dd10-46cb-b308-97bd91da9d34,ETH-USD,2018-06-18 15:11:10,sellUpper,518.41,0.6573939000000000,pending,3068.6161566807756000
6532bdc0-f0e2-43ff-b69d-97395ff15263,ETH-USD,2018-06-18 15:14:10,sellUpper,518.34,0.6573939000000000,pending,3068.6161566807756000
bf091294-f4d3-4992-8439-f3580159ef7b,ETH-USD,2018-06-18 15:17:11,sellUpper,518.34,0.6573939000000000,pending,3068.6161566807756000
7e8dd6ad-366c-40d7-9896-26a8513d2a9e,ETH-USD,2018-06-18 15:20:11,sellUpper,517.47,0.6573939000000000,pending,3068.6161566807756000
